,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__lambda_reg,param_model__learning_rate,param_model__loss_function,param_model__max_epochs,param_model__optimizer,param_model__optimizer_kw_args,param_model__random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
127,1.5971668561299641,0.05778894674128278,0.0026668707529703775,0.00047080839576569357,32,1e-05,0.01,cross_entropy,200,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7912457912457912,0.8552188552188552,0.8215488215488216,0.8226711560044894,0.026128948881757177,1
128,0.08297387758890788,0.002072891451183136,0.002172231674194336,0.00023621550589039908,32,1e-05,1e-05,cross_entropy,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.3771043771043771,0.3063973063973064,0.3063973063973064,0.32996632996632996,0.033331632783204265,133
129,0.08147843678792317,0.003058533159214114,0.0021692911783854165,0.00023978796399726858,32,1e-05,1e-05,cross_entropy,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.38047138047138046,0.3063973063973064,0.3063973063973064,0.33108866442199775,0.03491885339192827,132
130,0.3899124463399251,0.0006255893421877482,0.0023337205251057944,0.00047114561077023757,32,1e-05,1e-05,cross_entropy,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.5016835016835017,0.49158249158249157,0.49158249158249157,0.494949494949495,0.004761661826172068,117
131,0.38112632433573407,0.004756936724616938,0.0023336410522460938,0.0004712020176746174,32,1e-05,1e-05,cross_entropy,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.5016835016835017,0.49158249158249157,0.4983164983164983,0.49719416386083054,0.004199391006480319,115
132,0.7996139526367188,0.02426769303934616,0.002333958943684896,0.0004706398989559127,32,1e-05,1e-05,cross_entropy,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.5858585858585859,0.5454545454545454,0.5488215488215489,0.5600448933782267,0.018304721021661155,107
133,0.7696649233500162,0.007778633679082156,0.002505064010620117,0.00040905865938106436,32,1e-05,1e-05,cross_entropy,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.5959595959595959,0.5387205387205387,0.5488215488215489,0.5611672278338945,0.024945129933662002,105
134,1.5607213179270427,0.03958939979289251,0.002504428227742513,0.00040825143824804017,32,1e-05,1e-05,cross_entropy,200,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.6127946127946128,0.6060606060606061,0.6060606060606061,0.6083052749719416,0.0031744412174480106,85
135,1.539535681406657,0.015218201913537552,0.002508401870727539,0.0004091309129975989,32,1e-05,1e-05,cross_entropy,200,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.6161616161616161,0.6060606060606061,0.6195286195286195,0.6139169472502806,0.005722805290227567,80
136,0.05899492899576823,0.006804079744341125,0.0021688143412272134,0.0006217421825276797,64,1e-05,0.01,cross_entropy,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7811447811447811,0.8316498316498316,0.8215488215488216,0.8114478114478114,0.02182067575221502,11
137,0.05325420697530111,0.0026345424330294683,0.002670129140218099,0.00047380046021553264,64,1e-05,0.01,cross_entropy,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7643097643097643,0.8114478114478114,0.8114478114478114,0.7957351290684623,0.022221088522136178,31
138,0.24165169397989908,0.004590122499152031,0.0031704107920328775,0.0010325641454177624,64,1e-05,0.01,cross_entropy,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.8013468013468014,0.8249158249158249,0.8080808080808081,0.8114478114478114,0.00991218952449815,11
139,0.2561153570810954,0.006878209666674686,0.002674102783203125,0.0006307012211082775,64,1e-05,0.01,cross_entropy,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.8114478114478114,0.8282828282828283,0.8114478114478114,0.8170594837261503,0.007936103043620078,3
140,0.4825308322906494,0.00935337668028966,0.0028405189514160156,0.0006307312928780836,64,1e-05,0.01,cross_entropy,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7777777777777778,0.8282828282828283,0.8080808080808081,0.8047138047138046,0.020755602703599243,21
141,0.5015725294748942,0.022710175165634918,0.0028416315714518228,0.00022585110098448702,64,1e-05,0.01,cross_entropy,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7878787878787878,0.8451178451178452,0.8047138047138047,0.8125701459034792,0.024019006239093966,8
142,0.9621328512827555,0.0061226171413333265,0.0021736621856689453,0.0002466433766914237,64,1e-05,0.01,cross_entropy,200,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7710437710437711,0.8316498316498316,0.8080808080808081,0.8035914702581369,0.024945129933662005,22
143,0.9554767608642578,0.009047358208034225,0.002174218495686849,0.00024692556423713477,64,1e-05,0.01,cross_entropy,200,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.8181818181818182,0.835016835016835,0.8013468013468014,0.8181818181818182,0.013745733685651938,2
144,0.051273504892985024,0.0034241933713502026,0.0028378963470458984,0.00023332527818728565,64,1e-05,1e-05,cross_entropy,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.38047138047138046,0.2962962962962963,0.26936026936026936,0.31537598204264866,0.04732473320383393,159
145,0.05174867312113444,0.001935970747310402,0.003161191940307617,0.00022186101056134619,64,1e-05,1e-05,cross_entropy,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.37373737373737376,0.2962962962962963,0.26936026936026936,0.3131313131313131,0.04424332961712015,162
146,0.24459918340047201,0.010410882485546448,0.0025059382120768228,0.0004085853759630907,64,1e-05,1e-05,cross_entropy,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.41414141414141414,0.3468013468013468,0.3434343434343434,0.3681257014590347,0.03256704405958903,124
147,0.24364423751831055,0.011756783047360211,0.0025060176849365234,0.0004087020676187945,64,1e-05,1e-05,cross_entropy,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.42424242424242425,0.3468013468013468,0.3434343434343434,0.37149270482603813,0.03732500369992345,123
148,0.5130058924357096,0.022683231958173993,0.002332766850789388,0.00047131465042296394,64,1e-05,1e-05,cross_entropy,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.531986531986532,0.5050505050505051,0.48148148148148145,0.5061728395061729,0.02063386791341218,114
149,0.5080036322275797,0.028439342517560365,0.002316077550252279,0.0004465321929227133,64,1e-05,1e-05,cross_entropy,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.531986531986532,0.5117845117845118,0.4882154882154882,0.510662177328844,0.017887067845689376,112
150,0.9567248026529948,0.016188130554256903,0.003513495127360026,0.001770933333165865,64,1e-05,1e-05,cross_entropy,200,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.6094276094276094,0.5791245791245792,0.5589225589225589,0.5824915824915825,0.020755602703599243,97
151,0.9745096365610758,0.02246390389073569,0.0031751791636149087,0.00024535363430173377,64,1e-05,1e-05,cross_entropy,200,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.6094276094276094,0.5791245791245792,0.5589225589225589,0.5824915824915825,0.020755602703599243,97
152,0.03657412528991699,0.0022841422424718857,0.002507448196411133,0.00040962176082527007,128,1e-05,0.01,cross_entropy,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7744107744107744,0.8215488215488216,0.8114478114478114,0.8024691358024691,0.020264276189975068,25
153,0.03708569208780924,0.0020617283109317904,0.002333561579386393,0.000471258122977251,128,1e-05,0.01,cross_entropy,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7508417508417509,0.7744107744107744,0.835016835016835,0.7867564534231201,0.03545582266875714,39
154,0.17069530487060547,0.010903616963902298,0.002505222956339518,0.00040889429662578126,128,1e-05,0.01,cross_entropy,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7777777777777778,0.8417508417508418,0.8080808080808081,0.809203142536476,0.026128948881757177,15
155,0.1778552532196045,0.014120193289193218,0.002506812413533529,0.00040706560413279356,128,1e-05,0.01,cross_entropy,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7777777777777778,0.835016835016835,0.8249158249158249,0.8125701459034792,0.024945129933662023,8
156,0.32663941383361816,0.016107977173456398,0.002840439478556315,0.000225851100984487,128,1e-05,0.01,cross_entropy,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7811447811447811,0.8451178451178452,0.8181818181818182,0.8148148148148149,0.026225188429961684,5
157,0.31828848520914715,0.004303108173736101,0.002838770548502604,0.00022635675811023554,128,1e-05,0.01,cross_entropy,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7744107744107744,0.8417508417508418,0.797979797979798,0.8047138047138048,0.02790079213166343,19
158,0.6555930773417155,0.0192562931497976,0.0026667118072509766,0.0004708646821047274,128,1e-05,0.01,cross_entropy,200,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.7710437710437711,0.835016835016835,0.8047138047138047,0.8035914702581369,0.02612894888175713,22
159,0.6166956424713135,0.01897733887130924,0.002001682917277018,0.0008167306121138022,128,1e-05,0.01,cross_entropy,200,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.7710437710437711,0.835016835016835,0.797979797979798,0.8013468013468014,0.026225188429961636,27
160,0.03990602493286133,0.0018462431565205459,0.0026668707529703775,0.00047181992012995503,128,1e-05,1e-05,cross_entropy,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.38047138047138046,0.2962962962962963,0.26936026936026936,0.31537598204264866,0.04732473320383393,159
161,0.03692269325256348,0.002727280933212984,0.0032379627227783203,0.00046919568913386504,128,1e-05,1e-05,cross_entropy,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.38047138047138046,0.2962962962962963,0.2727272727272727,0.31649831649831645,0.04624780646023909,148
162,0.1631155014038086,0.0018163040424999425,0.002331972122192383,0.00047103333986194185,128,1e-05,1e-05,cross_entropy,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.40404040404040403,0.32323232323232326,0.32996632996632996,0.35241301907968575,0.0366094420433223,126
163,0.16065112749735513,0.009003817362741896,0.0025139649709065757,0.00040892886415619097,128,1e-05,1e-05,cross_entropy,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.4006734006734007,0.32323232323232326,0.32996632996632996,0.35129068462401797,0.035026905800959,127
164,0.3083360989888509,0.005114622281077485,0.0025070508321126304,0.0004039574110219816,128,1e-05,1e-05,cross_entropy,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.41414141414141414,0.39057239057239057,0.37373737373737376,0.39281705948372614,0.016571069652338268,121
165,0.30095791816711426,0.005024980927321931,0.0023370583852132163,0.0004756974401508659,128,1e-05,1e-05,cross_entropy,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.41414141414141414,0.39057239057239057,0.37037037037037035,0.3916947250280584,0.01788706784568938,122
166,0.4806520938873291,0.0028637012290428083,0.0015188852945963542,0.000410637288897942,128,1e-05,1e-05,cross_entropy,200,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.5454545454545454,0.5117845117845118,0.5016835016835017,0.5196408529741863,0.018713054994986572,108
167,0.41780869166056317,0.01574069573560755,0.0010015169779459636,1.1894408501860113e-06,128,1e-05,1e-05,cross_entropy,200,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__loss_function': 'cross_entropy', 'model__max_epochs': 200, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.5387205387205387,0.5117845117845118,0.5016835016835017,0.5173961840628508,0.01563231007540303,109
